Subj,Cond,Block,Trial,Order,!type,!color,Resp,Name,Stim,RT,Correct,
12589,1,1,1,1,instructions,None,57,SPACE,stroop3.txt,461,TRUE,
12589,1,1,2,2,practice,GREEN,0,Voice Response,BLUE,2210,TRUE,
12589,1,1,3,3,practice,RED,0,Voice Response,YELLOW,910,TRUE,
12589,1,1,4,4,practice,YELLOW,0,Voice Response,GREEN,2670,TRUE,
12589,1,1,5,5,practice,BLUE,0,Voice Response,RED,922,TRUE,
12589,1,1,6,6,practice,YELLOW,0,Voice Response,XXXXX,847,TRUE,
12589,1,1,7,7,practice,BLUE,0,Voice Response,GREEN,4430,TRUE,
12589,1,1,8,8,practice,YELLOW,0,Voice Response,RED,790,TRUE,
12589,1,1,9,9,practice,GREEN,0,Voice Response,GREEN,857,TRUE,
12589,1,1,10,10,practice,RED,0,Voice Response,BLUE,739,TRUE,
12589,1,1,11,11,practice,BLUE,0,Voice Response,XXXXX,3354,TRUE,
12589,1,1,12,12,instructions,None,57,SPACE,stroop4.txt,80391,TRUE,
12589,1,1,13,13,Neutral,YELLOW,0,Voice Response,XXXXX,748,TRUE,
12589,1,1,14,14,Incongruent,BLUE,0,Voice Response,GREEN,719,TRUE,
12589,1,1,15,15,CW,YELLOW,0,Voice Response,BLUE,792,TRUE,
12589,1,1,16,16,Incongruent,GREEN,0,Voice Response,RED,860,TRUE,
12589,1,1,17,17,Double,RED,0,Voice Response,GREEN,862,TRUE,
12589,1,1,18,18,Incongruent,BLUE,0,Voice Response,YELLOW,792,TRUE,
12589,1,1,19,19,Double,YELLOW,0,Voice Response,BLUE,738,TRUE,
12589,1,1,20,20,Incongruent,RED,0,Voice Response,GREEN,726,TRUE,
12589,1,1,21,21,WC,GREEN,0,Voice Response,YELLOW,858,TRUE,
12589,1,1,22,22,Incongruent,RED,0,Voice Response,BLUE,799,TRUE,
12589,1,1,23,23,Double,BLUE,0,Voice Response,RED,840,TRUE,
12589,1,1,24,24,Neutral,YELLOW,0,Voice Response,XXXXX,738,TRUE,
12589,1,1,25,25,Neutral,BLUE,0,Voice Response,XXXXX,722,TRUE,
12589,1,1,26,26,Incongruent,YELLOW,0,Voice Response,RED,797,TRUE,
12589,1,1,27,27,Incongruent,BLUE,0,Voice Response,GREEN,793,TRUE,
12589,1,1,28,28,Incongruent,RED,0,Voice Response,YELLOW,800,TRUE,
12589,1,1,29,29,WC,YELLOW,0,Voice Response,BLUE,598,TRUE,
12589,1,1,30,30,Incongruent,RED,0,Voice Response,GREEN,726,TRUE,
12589,1,1,31,31,Double,GREEN,0,Voice Response,RED,607,TRUE,
12589,1,1,32,32,Incongruent,BLUE,0,Voice Response,YELLOW,726,TRUE,
12589,1,1,33,33,Incongruent,GREEN,0,Voice Response,RED,799,TRUE,
12589,1,1,34,34,Incongruent,YELLOW,0,Voice Response,BLUE,852,TRUE,
12589,1,1,35,35,Incongruent,RED,0,Voice Response,GREEN,659,TRUE,
12589,1,1,36,36,Neutral,BLUE,0,Voice Response,XXXXX,739,TRUE,
12589,1,1,37,37,Neutral,YELLOW,0,Voice Response,XXXXX,785,TRUE,
12589,1,1,38,38,Incongruent,GREEN,0,Voice Response,RED,355,TRUE,
12589,1,1,39,39,Incongruent,YELLOW,0,Voice Response,BLUE,2095,TRUE,
12589,1,1,40,40,WC,BLUE,0,Voice Response,GREEN,790,TRUE,
12589,1,1,41,41,Incongruent,YELLOW,0,Voice Response,RED,736,TRUE,
12589,1,1,42,42,WC,RED,0,Voice Response,BLUE,599,TRUE,
12589,1,1,43,43,Incongruent,YELLOW,0,Voice Response,GREEN,659,TRUE,
12589,1,1,44,44,Incongruent,BLUE,0,Voice Response,RED,666,TRUE,
